1406NA,29,53,"Nieuwe 's-Gravelandseweg",Bussum
1406NB,55,65,"Nieuwe 's-Gravelandseweg",Bussum
1406NC,67,81,"Nieuwe 's-Gravelandseweg",Bussum
1406ND,44,46,"Nieuwe 's-Gravelandseweg",Bussum
1406NE,48,50,"Nieuwe 's-Gravelandseweg",Bussum
1406NG,52,54,"Nieuwe 's-Gravelandseweg",Bussum
1406NH,60,76,"Nieuwe 's-Gravelandseweg",Bussum
1406NJ,78,96,"Nieuwe 's-Gravelandseweg",Bussum
1406NK,1,19,Beerensteinerhof,Bussum
1406NL,21,35,Beerensteinerhof,Bussum
1406NM,1,17,Beerensteinerlaan,Bussum
1406NN,19,39,Beerensteinerlaan,Bussum
1406NP,41,49,Beerensteinerlaan,Bussum
1406NR,51,73,Beerensteinerlaan,Bussum
1406NS,2,24,Beerensteinerlaan,Bussum
1406NT,26,48,Beerensteinerlaan,Bussum
1406NV,3,5,"Franse Kampweg",Bussum
1406NW,2,40,"Franse Kampweg",Bussum
1406NX,1,12,Melkstraat,Bussum
1406NZ,1,1,Bussummergrindweg,Bussum
1406PA,2,2,"Nieuwe Spiegelstraat",Bussum
1406PA,49,75,Herenstraat,Bussum
1406PB,77,101,Herenstraat,Bussum
1406PC,103,115,Herenstraat,Bussum
1406PD,117,155,Herenstraat,Bussum
1406PE,8,28,Herenstraat,Bussum
1406PG,30,48,Herenstraat,Bussum
1406PH,50,64,Herenstraat,Bussum
1406PJ,66,98,Herenstraat,Bussum
1406PK,1,17,Eikenlaan,Bussum
1406PL,2,10,Eikenlaan,Bussum
1406PM,1,23,Melkweg,Bussum
1406PN,2,24,Melkweg,Bussum
1406PP,2,10,Dwarslaan,Bussum
1406PR,1,19,Iepenlaan,Bussum
1406PS,21,33,Iepenlaan,Bussum
1406PT,35,51,Iepenlaan,Bussum
1406PV,2,14,Iepenlaan,Bussum
1406PW,16,32,Iepenlaan,Bussum
1406RB,170,198,Iepenlaan,Bussum
1406RC,200,248,Iepenlaan,Bussum
1406RD,250,286,Iepenlaan,Bussum
1406RE,288,350,Iepenlaan,Bussum
1406RG,352,354,Iepenlaan,Bussum
1406RH,356,414,Iepenlaan,Bussum
1406RJ,416,466,Iepenlaan,Bussum
1406RK,1,21,Heidelaan,Bussum
1406RL,23,43,Heidelaan,Bussum
1406RM,2,22,Heidelaan,Bussum
1406RN,24,46,Heidelaan,Bussum
1406RP,1,17,Ruthardlaan,Bussum
1406RR,19,35,Ruthardlaan,Bussum
1406RS,2,18,Ruthardlaan,Bussum
1406RT,20,40,Ruthardlaan,Bussum
1406RV,5,19,Plaggenweg,Bussum
1406RW,21,79,Plaggenweg,Bussum
1406RX,81,129,Plaggenweg,Bussum
1406RZ,131,179,Plaggenweg,Bussum
1406SB,181,229,Plaggenweg,Bussum
1406SC,231,355,Plaggenweg,Bussum
1406SE,2,26,Plaggenweg,Bussum
1406SG,9,11,"Nieuwe Spiegelstraat",Bussum
1406SH,6,16,"Nieuwe Spiegelstraat",Bussum
1406SJ,18,40,"Nieuwe Spiegelstraat",Bussum
1406SK,3,17,Gooibergstraat,Bussum
1406SL,4,14,Gooibergstraat,Bussum
1406SM,15,37,Gooiberg,Bussum
1406SP,26,90,Gooiberg,Bussum
1406SR,1,15,Spoorlaan,Bussum
1406ST,2,32,Spoorlaan,Bussum
1406SV,1,11,"Korte Meijerkamplaan",Bussum
1406SW,1,27,Meijerkamplaan,Bussum
1406SX,29,51,Meijerkamplaan,Bussum
1406SZ,2,18,Meijerkamplaan,Bussum
1406TA,1,9,"Nieuwe Hilversumseweg",Bussum
1406TB,11,27,"Nieuwe Hilversumseweg",Bussum
1406TC,29,45,"Nieuwe Hilversumseweg",Bussum
1406TD,47,57,"Nieuwe Hilversumseweg",Bussum
1406TE,4,20,"Nieuwe Hilversumseweg",Bussum
1406TG,22,40,"Nieuwe Hilversumseweg",Bussum
1406TH,42,58,"Nieuwe Hilversumseweg",Bussum
1406TJ,60,84,"Nieuwe Hilversumseweg",Bussum
1406TK,1,16,Struikheiweg,Bussum
1406TL,53,67,Iepenlaan,Bussum
1406TM,97,149,Iepenlaan,Bussum
1406TN,1,18,Vijverberg,Bussum
1406TP,2,60,Majellapark,Bussum
1406TR,59,59,"Nieuwe Hilversumseweg",Bussum
1406TS,1,67,Majellapark,Bussum
1406TT,357,385,Plaggenweg,Bussum
1406TV,387,403,Plaggenweg,Bussum
1222AB,8,8,"Nieuwe Crailoseweg",Bussum
1401AA,1,17,Brediusweg,Bussum
1401AB,19,35,Brediusweg,Bussum
1401AC,37,55,Brediusweg,Bussum
1401AD,57,79,Brediusweg,Bussum
1401AE,2,12,Brediusweg,Bussum
1401AG,14,34,Brediusweg,Bussum
1401AH,36,56,Brediusweg,Bussum
1401AJ,58,78,Brediusweg,Bussum
1401AK,1,19,"Constantijn Huijgenslaan",Bussum
1401AL,21,37,"Constantijn Huijgenslaan",Bussum
1401AM,2,10,"Constantijn Huijgenslaan",Bussum
1401AN,14,30,"Constantijn Huijgenslaan",Bussum
1401AP,1,23,"Willem Bilderdijklaan",Bussum
1401AR,2,30,"Willem Bilderdijklaan",Bussum
1401AS,1,8,Potgieterlaan,Bussum
1401AT,1,13,"Rhijnvis Feithlaan",Bussum
1401AV,2,12,"Rhijnvis Feithlaan",Bussum
1401AW,1,25,"Jacobus Bellamylaan",Bussum
1401AX,27,39,"Jacobus Bellamylaan",Bussum
1401AZ,2,22,"Jacobus Bellamylaan",Bussum
1401BA,24,34,"Jacobus Bellamylaan",Bussum
1401BB,1,11,"Busken Huetlaan",Bussum
1401BC,2,18,"Busken Huetlaan",Bussum
1401BD,1,14,"Alberdingk Thijmlaan",Bussum
1401BE,1,11,"Isaäc da Costalaan",Bussum
1401BG,13,33,"Isaäc da Costalaan",Bussum
1401BH,2,20,"Isaäc da Costalaan",Bussum
1401BJ,22,38,"Isaäc da Costalaan",Bussum
1401BK,1,17,"Burgemeester s'Jacoblaan",Bussum
1401BL,19,29,"Burgemeester s'Jacoblaan",Bussum
1401BM,2,16,"Burgemeester s'Jacoblaan",Bussum
1401BN,31,53,"Burgemeester s'Jacoblaan",Bussum
1401BP,55,73,"Burgemeester s'Jacoblaan",Bussum
1401BR,18,40,"Burgemeester s'Jacoblaan",Bussum
1401BS,42,62,"Burgemeester s'Jacoblaan",Bussum
1401BT,1,21,"Jacob Ruysdaellaan",Bussum
1401BV,1,7,"P.J.C. Gabriëllaan",Bussum
1401BW,1,19,"Albert Neuhuijslaan",Bussum
1401BX,2,16,"Albert Neuhuijslaan",Bussum
1401BZ,1,19,Vosmaerlaan,Bussum
1401CA,2,18,Vosmaerlaan,Bussum
1401CB,1,17,"A.L.G. Bosboom-Toussaintlaan",Bussum
1401CC,2,10,"A.L.G. Bosboom-Toussaintlaan",Bussum
1401CD,1,10,"Jan Pietersz Sweelincklaan",Bussum
1401CE,1,17,"Jacob Obrechtlaan",Bussum
1401CG,2,18,"Jacob Obrechtlaan",Bussum
1401CH,20,32,"Jacob Obrechtlaan",Bussum
1401CJ,1,19,"Anton Mauvelaan",Bussum
1401CK,2,14,"Anton Mauvelaan",Bussum
1401CL,1,10,"Willem Kalfflaan",Bussum
1401CM,1,27,"Jozef Israëlslaan",Bussum
1401CN,29,55,"Jozef Israëlslaan",Bussum
1401CP,2,22,"Jozef Israëlslaan",Bussum
1401CR,24,34,"Jozef Israëlslaan",Bussum
1401CS,1,13,"J.J.H. Verhulstlaan",Bussum
1401CT,2,14,"J.J.H. Verhulstlaan",Bussum
1401CV,27,39,Amersfoortsestraatweg,Bussum
1401CW,2,45,"Jan Toebacklaan",Bussum
1401CX,57,121,"Jozef Israëlslaan",Bussum
1401DA,2,6,"Nicolaas Beetspad",Bussum
1401EA,1,19,Hooftlaan,Bussum
1401EB,21,31,Hooftlaan,Bussum
1401EC,33,81,Hooftlaan,Bussum
1401ED,2,18,Hooftlaan,Bussum
1401EE,20,44,Hooftlaan,Bussum
1401EG,1,12,"Korte Landstraat",Bussum
1401EH,1,27,"De Genestetlaan",Bussum
1401EJ,33,37,"De Genestetlaan",Bussum
1401EK,16,28,"De Genestetlaan",Bussum
1401EL,45,63,Havenstraat,Bussum
1401EM,180,198,Havenstraat,Bussum
1401EN,2,16,Landstraat,Bussum
1401EP,18,42,Landstraat,Bussum
1401ER,44,76,Landstraat,Bussum
1401ES,78,102,Landstraat,Bussum
1401ET,108,208,Landstraat,Bussum
1401EV,1,15,"De Clinge",Bussum
1401EW,16,24,"De Clinge",Bussum
1401EX,1,23,Poststraat,Bussum
1401EZ,2,8,Poststraat,Bussum
1401GA,1,9,"dr. Frederik van Eedenweg",Bussum
1401GB,11,19,"dr. Frederik van Eedenweg",Bussum
1401GC,21,43,"dr. Frederik van Eedenweg",Bussum
1401GD,3,15,Huizerweg,Bussum
1401GE,19,23,Huizerweg,Bussum
1401GG,21,37,Huizerweg,Bussum
1401GH,39,51,Huizerweg,Bussum
1401GJ,53,71,Huizerweg,Bussum
1401GK,73,89,Huizerweg,Bussum
1401GL,1,9,"De Nieuwe Vaart",Bussum
1401GN,15,17,"De Nieuwe Vaart",Bussum
1401GP,4,4,"De Nieuwe Vaart",Bussum
1401GR,22,36,"De Nieuwe Vaart",Bussum
1401GS,38,56,"De Nieuwe Vaart",Bussum
1401GT,2,24,Barlaeuslaan,Bussum
1401PZ,1,16,"Herman Gorterhof",Bussum
1401RA,3,25,Vaartweg,Bussum
1401RB,2,24,Vaartweg,Bussum
1401RC,26,50,Vaartweg,Bussum
1401RD,52,92,Vaartweg,Bussum
1401RE,1,17,"Roemer Visscherlaan",Bussum
1401RG,19,37,"Roemer Visscherlaan",Bussum
1401RH,4,24,"Roemer Visscherlaan",Bussum
1401RJ,1,19,"Lammert Majoorlaan",Bussum
1401RK,21,33,"Lammert Majoorlaan",Bussum
1401RL,35,61,"Lammert Majoorlaan",Bussum
1401RM,2,18,"Lammert Majoorlaan",Bussum
1401RN,20,38,"Lammert Majoorlaan",Bussum
1401RP,40,58,"Lammert Majoorlaan",Bussum
1401RR,1,15,Vossiuslaan,Bussum
1401RS,21,71,Vossiuslaan,Bussum
1401RT,2,16,Vossiuslaan,Bussum
1401RV,1,15,Vondellaan,Bussum
1401RW,21,41,Vondellaan,Bussum
1401RX,43,67,Vondellaan,Bussum
1401RZ,2,16,Vondellaan,Bussum
1401SB,18,34,Vondellaan,Bussum
1401SC,1,9,Tesselschadelaan,Bussum
1401SE,2,18,Tesselschadelaan,Bussum
1401SG,1,17,Brederodelaan,Bussum
1401SH,2,16,Brederodelaan,Bussum
1401SJ,1,8,"Jacob Catsplein",Bussum
1401SK,1,15,"Jacob Catslaan",Bussum
1401SL,2,18,"Jacob Catslaan",Bussum
1401SM,1,33,Oud-Bussummerweg,Bussum
1401SN,41,69,Oud-Bussummerweg,Bussum
1401SP,10,22,Oud-Bussummerweg,Bussum
1401SR,24,48,Oud-Bussummerweg,Bussum
1401ST,50,70,Oud-Bussummerweg,Bussum
1401SV,1,23,Visserstraat,Bussum
1401SW,25,43,Visserstraat,Bussum
1401SX,2,16,Visserstraat,Bussum
1401SZ,18,40,Visserstraat,Bussum
1401TA,1,19,"Simon Stevinweg",Bussum
1401TB,21,39,"Simon Stevinweg",Bussum
1401TC,2,20,"Simon Stevinweg",Bussum
1401TD,22,48,"Simon Stevinweg",Bussum
1401TE,50,68,"Simon Stevinweg",Bussum
1401TG,70,90,"Simon Stevinweg",Bussum
1401TH,1,33,Molenlaan,Bussum
1401TJ,4,32,Molenlaan,Bussum
1401TK,1,21,Hogeweg,Bussum
1401TL,2,26,Hogeweg,Bussum
1401TM,7,19,Driestweg,Bussum
1401TN,21,49,Driestweg,Bussum
1401TP,8,22,Driestweg,Bussum
1401TR,24,46,Driestweg,Bussum
1401TS,1,31,Gildestraat,Bussum
1401TT,2,34,Gildestraat,Bussum
1401TV,1,31,Noorderweg,Bussum
1401TW,4,38,Noorderweg,Bussum
1401TX,1,29,Kruislaan,Bussum
1401TZ,2,32,Kruislaan,Bussum
1401VA,1,53,"Honoré Lambostraat",Bussum
1401VB,1,25,Verbindingslaan,Bussum
1401VC,27,43,Verbindingslaan,Bussum
1401VD,2,30,Verbindingslaan,Bussum
1401VE,32,54,Verbindingslaan,Bussum
1401VG,1,29,Marconiweg,Bussum
1401VH,31,59,Marconiweg,Bussum
1401VJ,2,20,"De Verbeelding",Bussum
1401VK,2,26,Marconiweg,Bussum
1401VL,1,48,"Eerste Industriestraat",Bussum
1401VM,1,9,"Tweede Industriestraat",Bussum
1401VN,1,13,Oosteinde,Bussum
1401VP,2,41,Oosteinde,Bussum
1401VR,1,17,Boerhaavelaan,Bussum
1401VS,19,35,Boerhaavelaan,Bussum
1401VT,2,28,Boerhaavelaan,Bussum
1401VV,30,50,Boerhaavelaan,Bussum
1401VW,1,23,"Antoni van Leeuwenhoekweg",Bussum
1401VX,25,49,"Antoni van Leeuwenhoekweg",Bussum
1401XA,1,20,Blekershoek,Bussum
1402AA,2,16,Huizerweg,Bussum
1402AB,18,26,Huizerweg,Bussum
1402AC,30,44,Huizerweg,Bussum
1402AD,46,56,Huizerweg,Bussum
1402AE,58,70,Huizerweg,Bussum
1402AG,72,86,Huizerweg,Bussum
1402AH,88,112,Huizerweg,Bussum
1402AJ,114,122,Huizerweg,Bussum
1402AK,124,140,Huizerweg,Bussum
1402AL,142,156,Huizerweg,Bussum
1402AM,158,176,Huizerweg,Bussum
1402AN,178,190,Huizerweg,Bussum
1402AP,192,210,Huizerweg,Bussum
1402AR,1,29,Nieuwstraat,Bussum
1402AS,2,24,Prinsenstraat,Bussum
1402AT,1,21,Torenlaan,Bussum
1402AV,2,20,Torenlaan,Bussum
1402AW,1,20,Vredehof,Bussum
1402AX,1,14,"Burgemeester Banisstraat",Bussum
1402BA,1,17,Laarderweg,Bussum
1402BB,19,33,Laarderweg,Bussum
1402BC,35,45,Laarderweg,Bussum
1402BD,3,17,Bremstraat,Bussum
1402BD,49,65,Laarderweg,Bussum
1402BE,67,79,Laarderweg,Bussum
1402BG,81,103,Laarderweg,Bussum
1402BH,2,18,Laarderweg,Bussum
1402BJ,20,36,Laarderweg,Bussum
1402BK,40,62,Laarderweg,Bussum
1402BL,64,86,Laarderweg,Bussum
1402BM,88,128,Laarderweg,Bussum
1402BP,1,29,"dr. Schaepmanlaan",Bussum
1402BR,31,59,"dr. Schaepmanlaan",Bussum
1402BS,61,77,"dr. Schaepmanlaan",Bussum
1402BT,2,10,"dr. Schaepmanlaan",Bussum
1402BV,1,65,Nijverheidswerf,Bussum
1402BW,2,38,Nijverheidswerf,Bussum
1402CA,1,21,"H.A. Lorentzweg",Bussum
1402CB,23,39,"H.A. Lorentzweg",Bussum
1402CC,41,59,"H.A. Lorentzweg",Bussum
1402CD,6,6,"H.A. Lorentzweg",Bussum
1402CE,1,19,"F.C. Dondersstraat",Bussum
1402CG,21,39,"F.C. Dondersstraat",Bussum
1402CH,2,24,"F.C. Dondersstraat",Bussum
1402CJ,26,40,"F.C. Dondersstraat",Bussum
1402CK,3,23,"Hector Treubstraat",Bussum
1402CL,2,24,"Hector Treubstraat",Bussum
1402CM,1,17,Meidoornstraat,Bussum
1402CN,2,20,Meidoornstraat,Bussum
1402CP,1,13,Gentiaanstraat,Bussum
1402CR,15,43,Gentiaanstraat,Bussum
1402CS,2,20,Gentiaanstraat,Bussum
1402CT,22,56,Gentiaanstraat,Bussum
1402CV,3,29,Papaverstraat,Bussum
1402CW,2,30,Papaverstraat,Bussum
1402CX,32,44,Papaverstraat,Bussum
1402CZ,2,28,Bremstraat,Bussum
1402DA,1,24,Zilverschoonstraat,Bussum
1402DB,25,47,Zilverschoonstraat,Bussum
1402EA,1,23,"H. Kamerlingh Onnesweg",Bussum
1402EB,25,37,"H. Kamerlingh Onnesweg",Bussum
1402EC,39,45,"H. Kamerlingh Onnesweg",Bussum
1402ED,47,53,"H. Kamerlingh Onnesweg",Bussum
1402EE,65,79,"H. Kamerlingh Onnesweg",Bussum
1402EG,81,97,"H. Kamerlingh Onnesweg",Bussum
1402EJ,42,64,"H. Kamerlingh Onnesweg",Bussum
1402EK,66,78,"H. Kamerlingh Onnesweg",Bussum
1402EL,80,96,"H. Kamerlingh Onnesweg",Bussum
1402EM,98,126,"H. Kamerlingh Onnesweg",Bussum
1402EN,3,19,Irisstraat,Bussum
1402EP,21,41,Irisstraat,Bussum
1402ER,2,20,Irisstraat,Bussum
1402ES,22,36,Irisstraat,Bussum
1402ET,1,25,Goudenregenstraat,Bussum
1402EV,27,43,Goudenregenstraat,Bussum
1402EW,2,18,Goudenregenstraat,Bussum
1402EX,20,40,Goudenregenstraat,Bussum
1402GA,1,29,Vogelkersstraat,Bussum
1402GB,2,30,Vogelkersstraat,Bussum
1402GC,1,29,Kamperfoeliestraat,Bussum
1402GD,2,32,Kamperfoeliestraat,Bussum
1402GE,1,29,Lothariuslaan,Bussum
1402GG,31,59,Lothariuslaan,Bussum
1402GH,61,89,Lothariuslaan,Bussum
1402GJ,91,123,Lothariuslaan,Bussum
1402GK,2,26,Lothariuslaan,Bussum
1402GL,28,56,Lothariuslaan,Bussum
1402GM,58,80,Lothariuslaan,Bussum
1402GN,82,94,Lothariuslaan,Bussum
1402GP,43,53,Amersfoortsestraatweg,Bussum
1402GR,55,67,Amersfoortsestraatweg,Bussum
1402HB,43,65,Ceintuurbaan,Bussum
1402HC,67,77,Ceintuurbaan,Bussum
1402HD,79,89,Ceintuurbaan,Bussum
1402HE,91,101,Ceintuurbaan,Bussum
1402HG,103,109,Ceintuurbaan,Bussum
1402HH,115,211,Ceintuurbaan,Bussum
1402HJ,213,233,Ceintuurbaan,Bussum
1402HK,235,251,Ceintuurbaan,Bussum
1402HL,253,279,Ceintuurbaan,Bussum
1402HM,281,281,Ceintuurbaan,Bussum
1402HN,283,307,Ceintuurbaan,Bussum
1402HP,76,110,"dr. Abraham Kuyperlaan",Bussum
1402HR,112,138,"dr. Abraham Kuyperlaan",Bussum
1402JA,41,42,"Van Oeverenstraat",Bussum
1402KA,1,53,"De Larix",Bussum
1402KC,42,76,"De Larix",Bussum
1402KD,1,59,"De Sparren",Bussum
1402KE,61,119,"De Sparren",Bussum
1402KG,121,181,"De Sparren",Bussum
1402KH,2,26,"De Sparren",Bussum
1402KJ,21,47,"De Dennen",Bussum
1402KK,2,42,"De Dennen",Bussum
1402KL,44,92,"De Dennen",Bussum
1402KM,94,190,"De Dennen",Bussum
1402KN,1,29,"De Berken",Bussum
1402KP,31,57,"De Berken",Bussum
1402KR,2,38,"De Berken",Bussum
1402KS,40,66,"De Berken",Bussum
1402KT,1,49,"De Peppels",Bussum
1402KV,2,42,"De Peppels",Bussum
1402KW,192,250,"De Dennen",Bussum
1402KX,1,15,"Nieuw Veldheim",Bussum
1402KZ,16,32,"Nieuw Veldheim",Bussum
1402LA,5,23,Veldheimerlaan,Bussum
1402LB,25,51,Veldheimerlaan,Bussum
1402LC,2,22,Veldheimerlaan,Bussum
1402LD,24,92,Veldheimerlaan,Bussum
1402LE,2,44,Botweg,Bussum
1402LG,1,31,Cereslaan,Bussum
1402LH,33,65,Cereslaan,Bussum
1402LJ,67,107,Cereslaan,Bussum
1402LK,2,24,Cereslaan,Bussum
1402LL,26,56,Cereslaan,Bussum
1402LM,1,33,"Sint Janslaan",Bussum
1402LN,35,67,"Sint Janslaan",Bussum
1402LP,69,91,"Sint Janslaan",Bussum
1402LR,93,131,"Sint Janslaan",Bussum
1402LS,133,165,"Sint Janslaan",Bussum
1402LT,2,40,"Sint Janslaan",Bussum
1402LV,48,60,"Sint Janslaan",Bussum
1402LW,62,92,"Sint Janslaan",Bussum
1402LX,94,104,"Sint Janslaan",Bussum
1402LZ,106,112,"Sint Janslaan",Bussum
1402MA,1,18,"Nieuw Bellevue",Bussum
1402NA,1,29,Oosterpad,Bussum
1402NB,31,59,Oosterpad,Bussum
1402NC,61,89,Oosterpad,Bussum
1402ND,2,28,Oosterpad,Bussum
1402NE,30,58,Oosterpad,Bussum
1402NG,60,80,Oosterpad,Bussum
1402NH,1,29,Floralialaan,Bussum
1402NJ,31,55,Floralialaan,Bussum
1402NK,2,28,Floralialaan,Bussum
1402NL,30,58,Floralialaan,Bussum
1402NM,60,78,Floralialaan,Bussum
1402NN,1,17,Singel,Bussum
1402NP,21,59,Singel,Bussum
1402NR,61,89,Singel,Bussum
1402NS,91,123,Singel,Bussum
1402NT,2,26,Singel,Bussum
1402NV,28,58,Singel,Bussum
1402NW,60,96,Singel,Bussum
1402NX,98,128,Singel,Bussum
1402NZ,130,154,Singel,Bussum
1402PA,1,29,Koopweg,Bussum
1402PB,31,59,Koopweg,Bussum
1402PC,61,85,Koopweg,Bussum
1402PD,2,28,Koopweg,Bussum
1402PE,30,58,Koopweg,Bussum
1402PG,60,84,Koopweg,Bussum
1402PH,1,29,Bijlstraat,Bussum
1402PJ,31,51,Bijlstraat,Bussum
1402PK,61,93,Bijlstraat,Bussum
1402PL,2,28,Bijlstraat,Bussum
1402PM,30,58,Bijlstraat,Bussum
1402PN,60,100,Bijlstraat,Bussum
1402PP,1,29,Hamerstraat,Bussum
1402PR,31,59,Hamerstraat,Bussum
1402PS,61,95,Hamerstraat,Bussum
1402PT,2,36,Hamerstraat,Bussum
1402PV,38,68,Hamerstraat,Bussum
1402PW,70,88,Hamerstraat,Bussum
1402PX,90,108,Hamerstraat,Bussum
1402RA,1,29,Spijkerstraat,Bussum
1402RB,31,61,Spijkerstraat,Bussum
1402RC,63,99,Spijkerstraat,Bussum
1402RD,101,129,Spijkerstraat,Bussum
1402RE,2,38,Spijkerstraat,Bussum
1402RG,40,74,Spijkerstraat,Bussum
1402RG,118,126,Laarderweg,Bussum
1402RH,76,108,Spijkerstraat,Bussum
1402RJ,1,25,Eendrachtpark,Bussum
1402RK,27,47,Eendrachtpark,Bussum
1402RL,49,67,Eendrachtpark,Bussum
1402RM,2,34,Eendrachtpark,Bussum
1402RN,36,66,Eendrachtpark,Bussum
1402RP,68,98,Eendrachtpark,Bussum
1402RR,100,126,Eendrachtpark,Bussum
1402RS,128,142,Eendrachtpark,Bussum
1402RT,1,19,"Minister A.S. Talmalaan",Bussum
1402RV,21,37,"Minister A.S. Talmalaan",Bussum
1402RW,2,22,"Minister A.S. Talmalaan",Bussum
1402RX,1,15,"dr. J.Th. de Visserlaan",Bussum
1402RZ,16,29,"dr. J.Th. de Visserlaan",Bussum
1402SB,1,7,"dr. Abraham Kuyperlaan",Bussum
1402SC,2,30,"dr. Abraham Kuyperlaan",Bussum
1402SE,32,74,"dr. Abraham Kuyperlaan",Bussum
1402SG,1,29,"Korte Singel",Bussum
1402SH,31,45,"Korte Singel",Bussum
1402SJ,2,24,"Korte Singel",Bussum
1402SK,26,56,"Korte Singel",Bussum
1402SL,1,25,Batterijlaan,Bussum
1402SM,27,39,Batterijlaan,Bussum
1402SN,2,32,Batterijlaan,Bussum
1402SP,1,29,Badhuislaan,Bussum
1402SR,31,59,Badhuislaan,Bussum
1402ST,2,28,Badhuislaan,Bussum
1402SV,30,62,Badhuislaan,Bussum
1402SW,1,35,Achtermeulenlaan,Bussum
1402SX,37,69,Achtermeulenlaan,Bussum
1402SZ,2,32,Achtermeulenlaan,Bussum
1402TA,34,66,Achtermeulenlaan,Bussum
1402TB,1,21,Meulenwiekelaan,Bussum
1402TC,23,49,Meulenwiekelaan,Bussum
1402TD,2,32,Meulenwiekelaan,Bussum
1402TE,34,72,Meulenwiekelaan,Bussum
1402TG,1,39,Voormeulenweg,Bussum
1402TH,41,81,Voormeulenweg,Bussum
1402TJ,87,115,Voormeulenweg,Bussum
1402TK,117,131,Voormeulenweg,Bussum
1402TL,2,24,Voormeulenweg,Bussum
1402TM,26,58,Voormeulenweg,Bussum
1402TN,64,90,Voormeulenweg,Bussum
1402TP,1,29,"Prinses Beatrixplantsoen",Bussum
1402TR,2,40,"Prinses Beatrixplantsoen",Bussum
1402TS,42,82,"Prinses Beatrixplantsoen",Bussum
1402TT,1,27,Wisentstraat,Bussum
1402TV,2,28,Wisentstraat,Bussum
1402TW,30,58,Wisentstraat,Bussum
1402TX,1,27,Bisonstraat,Bussum
1402TZ,4,28,Bisonstraat,Bussum
1402VA,1,25,Karbouwstraat,Bussum
1402VB,27,55,Karbouwstraat,Bussum
1402VC,2,28,Karbouwstraat,Bussum
1402VD,1,23,"H. Zwaardemakerstraat",Bussum
1402VE,4,22,"H. Zwaardemakerstraat",Bussum
1402VG,1,23,"J.H. van 't Hoffweg",Bussum
1402VH,25,45,"J.H. van 't Hoffweg",Bussum
1402VJ,2,12,"J.H. van 't Hoffweg",Bussum
1402VK,14,40,"J.H. van 't Hoffweg",Bussum
1402VL,1,27,"Keizer Ottostraat",Bussum
1402VM,29,49,"Keizer Ottostraat",Bussum
1402VN,51,75,"Keizer Ottostraat",Bussum
1402VP,77,105,"Keizer Ottostraat",Bussum
1402VR,107,137,"Keizer Ottostraat",Bussum
1402VS,2,44,"Keizer Ottostraat",Bussum
1402VT,46,76,"Keizer Ottostraat",Bussum
1402VV,78,108,"Keizer Ottostraat",Bussum
1402VW,1,15,Lutgardisstraat,Bussum
1402VX,2,16,Lutgardisstraat,Bussum
1402WB,1,29,Adelheidstraat,Bussum
1402WC,31,53,Adelheidstraat,Bussum
1402WD,2,32,Adelheidstraat,Bussum
1402WE,34,66,Adelheidstraat,Bussum
1402WG,1,23,Godelindestraat,Bussum
1402WH,25,39,Godelindestraat,Bussum
1402WJ,49,71,Godelindestraat,Bussum
1402WK,2,44,Godelindestraat,Bussum
1402WL,54,76,Godelindestraat,Bussum
1402WN,1,39,Godelindedwarsstraat,Bussum
1402WP,2,34,Godelindedwarsstraat,Bussum
1402WR,1,37,"Korte Godelindestraat",Bussum
1402WS,39,71,"Korte Godelindestraat",Bussum
1402WT,2,32,"Korte Godelindestraat",Bussum
1402WV,1,1,Godelindebreestraat,Bussum
1402WX,2,2,Godelindebreestraat,Bussum
1402XA,1,33,"K.P.C. de Bazelstraat",Bussum
1402XB,35,71,"K.P.C. de Bazelstraat",Bussum
1402XC,2,42,"K.P.C. de Bazelstraat",Bussum
1402XD,44,78,"K.P.C. de Bazelstraat",Bussum
1402XE,82,124,"K.P.C. de Bazelstraat",Bussum
1402XG,1,31,Hildegondestraat,Bussum
1402XH,2,16,Hildegondestraat,Bussum
1402XJ,1,23,Waltherlaan,Bussum
1402XK,25,41,Waltherlaan,Bussum
1402XL,2,26,Waltherlaan,Bussum
1402XM,28,50,Waltherlaan,Bussum
1402XN,1,21,Radboudlaan,Bussum
1402XP,2,28,Radboudlaan,Bussum
1403AA,2,30,Ceintuurbaan,Bussum
1403AB,32,46,Ceintuurbaan,Bussum
1403AC,48,62,Ceintuurbaan,Bussum
1403AD,64,80,Ceintuurbaan,Bussum
1403AE,82,96,Ceintuurbaan,Bussum
1403AG,98,112,Ceintuurbaan,Bussum
1403AH,114,136,Ceintuurbaan,Bussum
1403AJ,150,166,Ceintuurbaan,Bussum
1403AK,168,186,Ceintuurbaan,Bussum
1403AL,188,236,Ceintuurbaan,Bussum
1403AM,238,262,Ceintuurbaan,Bussum
1403AN,292,316,Ceintuurbaan,Bussum
1403AP,69,95,Amersfoortsestraatweg,Bussum
1403AR,1,29,Lijsterlaan,Bussum
1403AS,31,83,Lijsterlaan,Bussum
1403AT,163,201,Lijsterlaan,Bussum
1403AV,203,233,Lijsterlaan,Bussum
1403AW,235,281,Lijsterlaan,Bussum
1403AX,283,323,Lijsterlaan,Bussum
1403AZ,325,387,Lijsterlaan,Bussum
1403BA,2,40,Lijsterlaan,Bussum
1403BB,42,98,Lijsterlaan,Bussum
1403BC,1,27,Eksterlaan,Bussum
1403BD,2,30,Eksterlaan,Bussum
